“Country”,“Year”,“Age”,“Sex”,“N_of_people_convicted”,“Mid_year_population_estimate”
"SCO",1994,72,Female,325,25017
"SCO",1994,73,Female,324,25147
"SCO",1994,74,Female,323,25785
"SCO",1994,75,Female,322,17765
"SCO",1994,76,Female,321,16538
"SCO",1994,77,Female,320,16795
"SCO",1994,78,Female,319,17517
"SCO",1994,79,Female,318,17644
"SCO",1994,80,Female,317,16798
"SCO",1994,81,Female,316,15295
"SCO",1994,82,Female,315,13981
"SCO",1994,83,Female,314,12957
"SCO",1994,84,Female,313,11980
"SCO",1994,85,Female,312,10796
"SCO",1994,86,Female,311,9299
"SCO",1994,87,Female,310,7633
"SCO",1994,88,Female,309,6786
"SCO",1994,89,Female,308,5713
"SCO",1994,90 & over,Female,307,18360
"SCO",1995,16,Female,1400,30610
"SCO",1995,17,Female,1500,28873
"SCO",1995,18,Female,1600,28292
"SCO",1995,19,Female,1700,32138
"SCO",1995,20,Female,1800,33343
"SCO",1995,21,Female,1750,33764
"SCO",1995,22,Female,1700,35523
"SCO",1995,23,Female,1650,37414
"SCO",1995,24,Female,1600,38935
"SCO",1995,25,Female,1550,38649
"SCO",1995,26,Female,1500,39827
"SCO",1995,27,Female,1450,40828
"SCO",1995,28,Female,1400,41084
"SCO",1995,29,Female,1350,40982
"SCO",1995,30,Female,1300,42342
"SCO",1995,31,Female,1250,42423
"SCO",1995,32,Female,1200,41880
"SCO",1995,33,Female,1150,40847
"SCO",1995,34,Female,1100,40872
"SCO",1995,35,Female,1050,39737
"SCO",1995,36,Female,1000,39199
"SCO",1995,37,Female,950,38382
"SCO",1995,38,Female,900,37182
"SCO",1995,39,Female,850,36050
"SCO",1995,40,Female,800,34801
"SCO",1995,41,Female,750,34494
"SCO",1995,42,Female,700,33758
"SCO",1995,43,Female,650,32757
"SCO",1995,44,Female,600,33627
"SCO",1995,45,Female,550,33912
"SCO",1995,46,Female,500,35112
"SCO",1995,47,Female,450,36588
"SCO",1995,48,Female,449,39877
"SCO",1995,49,Female,448,30786
"SCO",1995,50,Female,447,29735
"SCO",1995,51,Female,446,30858
"SCO",1995,52,Female,445,30607
"SCO",1995,53,Female,444,28930
"SCO",1995,54,Female,443,27607
"SCO",1995,55,Female,442,28704
"SCO",1995,56,Female,441,28811
"SCO",1995,57,Female,440,28572
"SCO",1995,58,Female,439,28388
"SCO",1995,59,Female,438,28176
"SCO",1995,60,Female,437,27829
"SCO",1995,61,Female,436,27163
"SCO",1995,62,Female,435,26911
"SCO",1995,63,Female,434,27880
"SCO",1995,64,Female,433,27628
"SCO",1995,65,Female,432,27361
"SCO",1995,66,Female,431,26751
"SCO",1995,67,Female,430,25802
"SCO",1995,68,Female,429,25649
"SCO",1995,69,Female,428,25825
"SCO",1995,70,Female,427,24803
"SCO",1995,71,Female,426,24328
"SCO",1995,72,Female,425,23515
"SCO",1995,73,Female,424,24235
"SCO",1995,74,Female,423,24283
"SCO",1995,75,Female,422,24777
"SCO",1995,76,Female,421,17035
"SCO",1995,77,Female,420,15741
"SCO",1995,78,Female,419,15934
"SCO",1995,79,Female,418,16527
"SCO",1995,80,Female,417,16630
"SCO",1995,81,Female,416,15686
"SCO",1995,82,Female,415,14196
"SCO",1995,83,Female,414,12883
"SCO",1995,84,Female,413,11750
"SCO",1995,85,Female,412,10842
"SCO",1995,86,Female,411,9692
"SCO",1995,87,Female,410,8224
"SCO",1995,88,Female,409,6689
"SCO",1995,89,Female,408,5877
"SCO",1995,90 & over,Female,407,19147
"SCO",1996,16,Female,1500,32000
"SCO",1996,17,Female,1600,30527
"SCO",1996,18,Female,1700,28762
"SCO",1996,19,Female,1800,29533
"SCO",1996,20,Female,1900,32542
"SCO",1996,21,Female,1850,33278
"SCO",1996,22,Female,1800,33462
"SCO",1996,23,Female,1750,34857
"SCO",1996,24,Female,1700,36848
"SCO",1996,25,Female,1650,38611
"SCO",1996,26,Female,1600,38265
"SCO",1996,27,Female,1550,39525
"SCO",1996,28,Female,1500,40694
"SCO",1996,29,Female,1450,41053
"SCO",1996,30,Female,1400,40857
"SCO",1996,31,Female,1350,42220
"SCO",1996,32,Female,1300,42377
"SCO",1996,33,Female,1250,41850
"SCO",1996,34,Female,1200,40809
"SCO",1996,35,Female,1150,40763
"SCO",1996,36,Female,1100,39590
"SCO",1996,37,Female,1050,39097
"SCO",1996,38,Female,1000,38351
"SCO",1996,39,Female,950,37192
"SCO",1996,40,Female,900,36029
"SCO",1996,41,Female,850,34745
"SCO",1996,42,Female,800,34480
"SCO",1996,43,Female,750,33690
"SCO",1996,44,Female,700,32709
"SCO",1996,45,Female,650,33557
"SCO",1996,46,Female,600,33859
"SCO",1996,47,Female,550,35056
"SCO",1996,48,Female,549,36498
"SCO",1996,49,Female,548,39737
"SCO",1996,50,Female,547,30715
"SCO",1996,51,Female,546,29670
"SCO",1996,52,Female,545,30767
"SCO",1996,53,Female,544,30505
"SCO",1996,54,Female,543,28759
"SCO",1996,55,Female,542,27541
"SCO",1996,56,Female,541,28579
"SCO",1996,57,Female,540,28649
"SCO",1996,58,Female,539,28382
"SCO",1996,59,Female,538,28176
"SCO",1996,60,Female,537,27966
"SCO",1996,61,Female,536,27619
"SCO",1996,62,Female,535,26933
"SCO",1996,63,Female,534,26640
"SCO",1996,64,Female,533,27567
"SCO",1996,65,Female,532,27225
"SCO",1996,66,Female,531,26931
"SCO",1996,67,Female,530,26278
"SCO",1996,68,Female,529,25217
"SCO",1996,69,Female,528,25101
"SCO",1996,70,Female,527,25227
"SCO",1996,71,Female,526,24080
"SCO",1996,72,Female,525,23714
"SCO",1996,73,Female,524,22791
"SCO",1996,74,Female,523,23390
"SCO",1996,75,Female,522,23332
"SCO",1996,76,Female,521,23762
"SCO",1996,77,Female,520,16275
"SCO",1996,78,Female,519,14896
"SCO",1996,79,Female,518,15009
"SCO",1996,80,Female,517,15507
"SCO",1996,81,Female,516,15487
"SCO",1996,82,Female,515,14528
"SCO",1996,83,Female,514,13022
"SCO",1996,84,Female,513,11690
"SCO",1996,85,Female,512,10573
"SCO",1996,86,Female,511,9660
"SCO",1996,87,Female,510,8576
"SCO",1996,88,Female,509,7136
"SCO",1996,89,Female,508,5725
"SCO",1996,90 & over,Female,507,19731
"SCO",1997,16,Female,1600,32181
"SCO",1997,17,Female,1700,31930
"SCO",1997,18,Female,1800,30346
"SCO",1997,19,Female,1900,30077
"SCO",1997,20,Female,2000,29947
"SCO",1997,21,Female,1950,32290
"SCO",1997,22,Female,1900,32947
"SCO",1997,23,Female,1850,32498
"SCO",1997,24,Female,1800,34246
"SCO",1997,25,Female,1750,36520
"SCO",1997,26,Female,1700,38253
"SCO",1997,27,Female,1650,38064
"SCO",1997,28,Female,1600,39359
"SCO",1997,29,Female,1550,40664
"SCO",1997,30,Female,1500,40976
"SCO",1997,31,Female,1450,40792
"SCO",1997,32,Female,1400,42129
"SCO",1997,33,Female,1350,42308
"SCO",1997,34,Female,1300,41865
"SCO",1997,35,Female,1250,40781
"SCO",1997,36,Female,1200,40719
"SCO",1997,37,Female,1150,39490
"SCO",1997,38,Female,1100,39076
"SCO",1997,39,Female,1050,38298
"SCO",1997,40,Female,1000,37158
"SCO",1997,41,Female,950,35961
"SCO",1997,42,Female,900,34668
"SCO",1997,43,Female,850,34423
"SCO",1997,44,Female,800,33637
"SCO",1997,45,Female,750,32674
"SCO",1997,46,Female,700,33515
"SCO",1997,47,Female,650,33812
"SCO",1997,48,Female,649,34968
"SCO",1997,49,Female,648,36384
"SCO",1997,50,Female,647,39617
"SCO",1997,51,Female,646,30617
"SCO",1997,52,Female,645,29616
"SCO",1997,53,Female,644,30667
"SCO",1997,54,Female,643,30401
"SCO",1997,55,Female,642,28619
"SCO",1997,56,Female,641,27411
"SCO",1997,57,Female,640,28426
"SCO",1997,58,Female,639,28456
"SCO",1997,59,Female,638,28237
"SCO",1997,60,Female,637,27983
"SCO",1997,61,Female,636,27713
"SCO",1997,62,Female,635,27400
"SCO",1997,63,Female,634,26645
"SCO",1997,64,Female,633,26330
"SCO",1997,65,Female,632,27203
"SCO",1997,66,Female,631,26822
"SCO",1997,67,Female,630,26478
"SCO",1997,68,Female,629,25821
"SCO",1997,69,Female,628,24645
"SCO",1997,70,Female,627,24502
"SCO",1997,71,Female,626,24604
"SCO",1997,72,Female,625,23394
"SCO",1997,73,Female,624,23042
"SCO",1997,74,Female,623,22034
"SCO",1997,75,Female,622,22491
"SCO",1997,76,Female,621,22377
"SCO",1997,77,Female,620,22768
"SCO",1997,78,Female,619,15474
"SCO",1997,79,Female,618,14061
"SCO",1997,80,Female,617,14049
"SCO",1997,81,Female,616,14465
"SCO",1997,82,Female,615,14354
"SCO",1997,83,Female,614,13349
"SCO",1997,84,Female,613,11868
"SCO",1997,85,Female,612,10560
"SCO",1997,86,Female,611,9410
"SCO",1997,87,Female,610,8534
"SCO",1997,88,Female,609,7453
"SCO",1997,89,Female,608,6165
"SCO",1997,90 & over,Female,607,20170
"SCO",1998,16,Female,1700,31104
"SCO",1998,17,Female,1800,32045
"SCO",1998,18,Female,1900,31619
"SCO",1998,19,Female,2000,31745
"SCO",1998,20,Female,2100,30592
"SCO",1998,21,Female,2050,29911
"SCO",1998,22,Female,2000,31801
"SCO",1998,23,Female,1950,32005
"SCO",1998,24,Female,1900,31753
"SCO",1998,25,Female,1850,33791
"SCO",1998,26,Female,1800,36231
"SCO",1998,27,Female,1750,38034
"SCO",1998,28,Female,1700,37949
"SCO",1998,29,Female,1650,39240
"SCO",1998,30,Female,1600,40582
"SCO",1998,31,Female,1550,40931
"SCO",1998,32,Female,1500,40816
"SCO",1998,33,Female,1450,42126
"SCO",1998,34,Female,1400,42272
"SCO",1998,35,Female,1350,41873
"SCO",1998,36,Female,1300,40830
"SCO",1998,37,Female,1250,40661
"SCO",1998,38,Female,1200,39475
"SCO",1998,39,Female,1150,39037
"SCO",1998,40,Female,1100,38325
"SCO",1998,41,Female,1050,37138
"SCO",1998,42,Female,1000,35966
"SCO",1998,43,Female,950,34647
"SCO",1998,44,Female,900,34420
"SCO",1998,45,Female,850,33607
"SCO",1998,46,Female,800,32625
"SCO",1998,47,Female,750,33468
"SCO",1998,48,Female,749,33800
"SCO",1998,49,Female,748,34888
"SCO",1998,50,Female,747,36274
"SCO",1998,51,Female,746,39523
"SCO",1998,52,Female,745,30546
"SCO",1998,53,Female,744,29594
"SCO",1998,54,Female,743,30604
"SCO",1998,55,Female,742,30300
"SCO",1998,56,Female,741,28500
"SCO",1998,57,Female,740,27296
"SCO",1998,58,Female,739,28329
"SCO",1998,59,Female,738,28310
"SCO",1998,60,Female,737,28044
"SCO",1998,61,Female,736,27751
"SCO",1998,62,Female,735,27533
"SCO",1998,63,Female,734,27155
"SCO",1998,64,Female,733,26410
"SCO",1998,65,Female,732,26004
"SCO",1998,66,Female,731,26845
"SCO",1998,67,Female,730,26413
"SCO",1998,68,Female,729,26074
"SCO",1998,69,Female,728,25315
"SCO",1998,70,Female,727,24038
"SCO",1998,71,Female,726,23845
"SCO",1998,72,Female,725,23988
"SCO",1998,73,Female,724,22743
"SCO",1998,74,Female,723,22328
"SCO",1998,75,Female,722,21206
"SCO",1998,76,Female,721,21573
"SCO",1998,77,Female,720,21422
"SCO",1998,78,Female,719,21650
"SCO",1998,79,Female,718,14649
"SCO",1998,80,Female,717,13257
"SCO",1998,81,Female,716,13132
"SCO",1998,82,Female,715,13453
"SCO",1998,83,Female,714,13265
"SCO",1998,84,Female,713,12221
"SCO",1998,85,Female,712,10770
"SCO",1998,86,Female,711,9444
"SCO",1998,87,Female,710,8330
"SCO",1998,88,Female,709,7479
"SCO",1998,89,Female,708,6502
"SCO",1998,90 & over,Female,707,20886
"SCO",1999,16,Female,1800,30447
"SCO",1999,17,Female,1900,30957
"SCO",1999,18,Female,2000,31989
"SCO",1999,19,Female,2100,33260
"SCO",1999,20,Female,2200,32307
"SCO",1999,21,Female,2150,30631
"SCO",1999,22,Female,2100,29633
"SCO",1999,23,Female,2050,30965
"SCO",1999,24,Female,2000,31320
"SCO",1999,25,Female,1950,31389
"SCO",1999,26,Female,1900,33615
"SCO",1999,27,Female,1850,36174
"SCO",1999,28,Female,1800,37985
"SCO",1999,29,Female,1750,37906
"SCO",1999,30,Female,1700,39317
"SCO",1999,31,Female,1650,40619
"SCO",1999,32,Female,1600,40898
"SCO",1999,33,Female,1550,40868
"SCO",1999,34,Female,1500,42146
"SCO",1999,35,Female,1450,42221
"SCO",1999,36,Female,1400,41964
"SCO",1999,37,Female,1350,40860
"SCO",1999,38,Female,1300,40570
"SCO",1999,39,Female,1250,39371
"SCO",1999,40,Female,1200,39050
"SCO",1999,41,Female,1150,38297
"SCO",1999,42,Female,1100,37119
"SCO",1999,43,Female,1050,35916
"SCO",1999,44,Female,1000,34653
"SCO",1999,45,Female,950,34379
"SCO",1999,46,Female,900,33583
"SCO",1999,47,Female,850,32581
"SCO",1999,48,Female,849,33452
"SCO",1999,49,Female,848,33779
"SCO",1999,50,Female,847,34826
"SCO",1999,51,Female,846,36164
"SCO",1999,52,Female,845,39415
"SCO",1999,53,Female,844,30508
"SCO",1999,54,Female,843,29522
"SCO",1999,55,Female,842,30497
"SCO",1999,56,Female,841,30202
"SCO",1999,57,Female,840,28385
"SCO",1999,58,Female,839,27216
"SCO",1999,59,Female,838,28192
"SCO",1999,60,Female,837,28147
"SCO",1999,61,Female,836,27830
"SCO",1999,62,Female,835,27533
"SCO",1999,63,Female,834,27272
"SCO",1999,64,Female,833,26898
"SCO",1999,65,Female,832,26106
"SCO",1999,66,Female,831,25641
"SCO",1999,67,Female,830,26473
"SCO",1999,68,Female,829,25949
"SCO",1999,69,Female,828,25598
"SCO",1999,70,Female,827,24767
"SCO",1999,71,Female,826,23416
"SCO",1999,72,Female,825,23133
"SCO",1999,73,Female,824,23262
"SCO",1999,74,Female,823,21993
"SCO",1999,75,Female,822,21547
"SCO",1999,76,Female,821,20351
"SCO",1999,77,Female,820,20670
"SCO",1999,78,Female,819,20372
"SCO",1999,79,Female,818,20521
"SCO",1999,80,Female,817,13794
"SCO",1999,81,Female,816,12350
"SCO",1999,82,Female,815,12160
"SCO",1999,83,Female,814,12398
"SCO",1999,84,Female,813,12093
"SCO",1999,85,Female,812,11075
"SCO",1999,86,Female,811,9601
"SCO",1999,87,Female,810,8294
"SCO",1999,88,Female,809,7167
"SCO",1999,89,Female,808,6425
"SCO",1999,90 & over,Female,807,21571
"SCO",2000,16,Female,1900,30393
"SCO",2000,17,Female,2000,30378
"SCO",2000,18,Female,2100,30918
"SCO",2000,19,Female,2200,33319
"SCO",2000,20,Female,2300,33887
"SCO",2000,21,Female,2250,32352
"SCO",2000,22,Female,2200,30242
"SCO",2000,23,Female,2150,28822
"SCO",2000,24,Female,2100,30322
"SCO",2000,25,Female,2050,30983
"SCO",2000,26,Female,2000,31176
"SCO",2000,27,Female,1950,33483
"SCO",2000,28,Female,1900,36013
"SCO",2000,29,Female,1850,37993
"SCO",2000,30,Female,1800,37880
"SCO",2000,31,Female,1750,39326
"SCO",2000,32,Female,1700,40565
"SCO",2000,33,Female,1650,40886
"SCO",2000,34,Female,1600,40933
"SCO",2000,35,Female,1550,42080
"SCO",2000,36,Female,1500,42229
"SCO",2000,37,Female,1450,42018
"SCO",2000,38,Female,1400,40871
"SCO",2000,39,Female,1350,40533
"SCO",2000,40,Female,1300,39310
"SCO",2000,41,Female,1250,39031
"SCO",2000,42,Female,1200,38263
"SCO",2000,43,Female,1150,37125
"SCO",2000,44,Female,1100,35900
"SCO",2000,45,Female,1050,34615
"SCO",2000,46,Female,1000,34360
"SCO",2000,47,Female,950,33556
"SCO",2000,48,Female,949,32547
"SCO",2000,49,Female,948,33389
"SCO",2000,50,Female,947,33714
"SCO",2000,51,Female,946,34744
"SCO",2000,52,Female,945,36093
"SCO",2000,53,Female,944,39316
"SCO",2000,54,Female,943,30417
"SCO",2000,55,Female,942,29434
"SCO",2000,56,Female,941,30390
"SCO",2000,57,Female,940,30078
"SCO",2000,58,Female,939,28254
"SCO",2000,59,Female,938,27065
"SCO",2000,60,Female,937,28073
"SCO",2000,61,Female,936,27949
"SCO",2000,62,Female,935,27571
"SCO",2000,63,Female,934,27251
"SCO",2000,64,Female,933,27062
"SCO",2000,65,Female,932,26613
"SCO",2000,66,Female,931,25824
"SCO",2000,67,Female,930,25291
"SCO",2000,68,Female,929,26024
"SCO",2000,69,Female,928,25478
"SCO",2000,70,Female,927,25072
"SCO",2000,71,Female,926,24179
"SCO",2000,72,Female,925,22762
"SCO",2000,73,Female,924,22410
"SCO",2000,74,Female,923,22495
"SCO",2000,75,Female,922,21238
"SCO",2000,76,Female,921,20724
"SCO",2000,77,Female,920,19434
"SCO",2000,78,Female,919,19693
"SCO",2000,79,Female,918,19257
"SCO",2000,80,Female,917,19297
"SCO",2000,81,Female,916,12885
"SCO",2000,82,Female,915,11415
"SCO",2000,83,Female,914,11189
"SCO",2000,84,Female,913,11355
"SCO",2000,85,Female,912,10926
"SCO",2000,86,Female,911,9976
"SCO",2000,87,Female,910,8445
"SCO",2000,88,Female,909,7190
"SCO",2000,89,Female,908,6132
"SCO",2000,90 & over,Female,907,22352
"SCO",2001,16,Female,2000,32125
"SCO",2001,17,Female,2100,30324
"SCO",2001,18,Female,2200,30180
"SCO",2001,19,Female,2300,31883
"SCO",2001,20,Female,2400,33931
"SCO",2001,21,Female,2350,33983
"SCO",2001,22,Female,2300,32109
"SCO",2001,23,Female,2250,29512
"SCO",2001,24,Female,2200,28151
"SCO",2001,25,Female,2150,30133
"SCO",2001,26,Female,2100,30818
"SCO",2001,27,Female,2050,31180
"SCO",2001,28,Female,2000,33509
"SCO",2001,29,Female,1950,36124
"SCO",2001,30,Female,1900,38051
"SCO",2001,31,Female,1850,37895
"SCO",2001,32,Female,1800,39509
"SCO",2001,33,Female,1750,40615
"SCO",2001,34,Female,1700,40985
"SCO",2001,35,Female,1650,40997
"SCO",2001,36,Female,1600,42137
"SCO",2001,37,Female,1550,42356
"SCO",2001,38,Female,1500,42155
"SCO",2001,39,Female,1450,40897
"SCO",2001,40,Female,1400,40538
"SCO",2001,41,Female,1350,39238
"SCO",2001,42,Female,1300,39094
"SCO",2001,43,Female,1250,38296
"SCO",2001,44,Female,1200,37164
"SCO",2001,45,Female,1150,35887
"SCO",2001,46,Female,1100,34601
"SCO",2001,47,Female,1050,34366
"SCO",2001,48,Female,1049,33566
"SCO",2001,49,Female,1048,32563
"SCO",2001,50,Female,1047,33331
"SCO",2001,51,Female,1046,33670
"SCO",2001,52,Female,1045,34658
"SCO",2001,53,Female,1044,36024
"SCO",2001,54,Female,1043,39262
"SCO",2001,55,Female,1042,30356
"SCO",2001,56,Female,1041,29402
"SCO",2001,57,Female,1040,30316
"SCO",2001,58,Female,1039,29922
"SCO",2001,59,Female,1038,28163
"SCO",2001,60,Female,1037,26942
"SCO",2001,61,Female,1036,27873
"SCO",2001,62,Female,1035,27759
"SCO",2001,63,Female,1034,27352
"SCO",2001,64,Female,1033,27003
"SCO",2001,65,Female,1032,26785
"SCO",2001,66,Female,1031,26357
"SCO",2001,67,Female,1030,25535
"SCO",2001,68,Female,1029,24952
"SCO",2001,69,Female,1028,25580
"SCO",2001,70,Female,1027,25004
"SCO",2001,71,Female,1026,24546
"SCO",2001,72,Female,1025,23626
"SCO",2001,73,Female,1024,22103
"SCO",2001,74,Female,1023,21659
"SCO",2001,75,Female,1022,21741
"SCO",2001,76,Female,1021,20487
"SCO",2001,77,Female,1020,19951
"SCO",2001,78,Female,1019,18564
"SCO",2001,79,Female,1018,18679
"SCO",2001,80,Female,1017,18253
"SCO",2001,81,Female,1016,18129
"SCO",2001,82,Female,1015,12064
"SCO",2001,83,Female,1014,10490
"SCO",2001,84,Female,1013,10220
"SCO",2001,85,Female,1012,10262
"SCO",2001,86,Female,1011,9843
"SCO",2001,87,Female,1010,8960
"SCO",2001,88,Female,1009,7411
"SCO",2001,89,Female,1008,6252
"SCO",2001,90 & over,Female,1007,23018
"SCO",2002,16,Female,2100,31873
"SCO",2002,17,Female,2200,31877
"SCO",2002,18,Female,2300,30199
"SCO",2002,19,Female,2400,31312
"SCO",2002,20,Female,2500,32826
"SCO",2002,21,Female,2450,34386
"SCO",2002,22,Female,2400,33950
"SCO",2002,23,Female,2350,31417
"SCO",2002,24,Female,2300,29015
"SCO",2002,25,Female,2250,27941
"SCO",2002,26,Female,2200,30129
"SCO",2002,27,Female,2150,30842
"SCO",2002,28,Female,2100,31242
"SCO",2002,29,Female,2050,33537
"SCO",2002,30,Female,2000,36222
"SCO",2002,31,Female,1950,38128
"SCO",2002,32,Female,1900,38016
"SCO",2002,33,Female,1850,39630
"SCO",2002,34,Female,1800,40652
"SCO",2002,35,Female,1750,40984
"SCO",2002,36,Female,1700,41054
"SCO",2002,37,Female,1650,42174
"SCO",2002,38,Female,1600,42390
"SCO",2002,39,Female,1550,42128
"SCO",2002,40,Female,1500,40885
"SCO",2002,41,Female,1450,40501
"SCO",2002,42,Female,1400,39139
"SCO",2002,43,Female,1350,39029
"SCO",2002,44,Female,1300,38233
"SCO",2002,45,Female,1250,37144
"SCO",2002,46,Female,1200,35875
"SCO",2002,47,Female,1150,34616
"SCO",2002,48,Female,1149,34261
"SCO",2002,49,Female,1148,33552
"SCO",2002,50,Female,1147,32544
"SCO",2002,51,Female,1146,33335
"SCO",2002,52,Female,1145,33608
"SCO",2002,53,Female,1144,34591
"SCO",2002,54,Female,1143,35955
"SCO",2002,55,Female,1142,39211
"SCO",2002,56,Female,1141,30258
"SCO",2002,57,Female,1140,29285
"SCO",2002,58,Female,1139,30219
"SCO",2002,59,Female,1138,29819
"SCO",2002,60,Female,1137,27988
"SCO",2002,61,Female,1136,26754
"SCO",2002,62,Female,1135,27668
"SCO",2002,63,Female,1134,27499
"SCO",2002,64,Female,1133,27126
"SCO",2002,65,Female,1132,26739
"SCO",2002,66,Female,1131,26461
"SCO",2002,67,Female,1130,25948
"SCO",2002,68,Female,1129,25173
"SCO",2002,69,Female,1128,24472
"SCO",2002,70,Female,1127,25087
"SCO",2002,71,Female,1126,24493
"SCO",2002,72,Female,1125,23951
"SCO",2002,73,Female,1124,22960
"SCO",2002,74,Female,1123,21389
"SCO",2002,75,Female,1122,20922
"SCO",2002,76,Female,1121,20941
"SCO",2002,77,Female,1120,19601
"SCO",2002,78,Female,1119,18993
"SCO",2002,79,Female,1118,17645
"SCO",2002,80,Female,1117,17601
"SCO",2002,81,Female,1116,17882
"SCO",2002,82,Female,1115,17455
"SCO",2002,83,Female,1114,11310
"SCO",2002,84,Female,1113,9956
"SCO",2002,85,Female,1112,9576
"SCO",2002,86,Female,1111,9319
"SCO",2002,87,Female,1110,8647
"SCO",2002,88,Female,1109,7879
"SCO",2002,89,Female,1108,6287
"SCO",2002,90 & over,Female,1107,21171
"SCO",2003,16,Female,2200,31519
"SCO",2003,17,Female,2300,31648
"SCO",2003,18,Female,2400,31628
"SCO",2003,19,Female,2500,31222
"SCO",2003,20,Female,2600,32095
"SCO",2003,21,Female,2550,33529
"SCO",2003,22,Female,2500,34439
"SCO",2003,23,Female,2450,33263
"SCO",2003,24,Female,2400,30950
"SCO",2003,25,Female,2350,28797
"SCO",2003,26,Female,2300,27931
"SCO",2003,27,Female,2250,30155
"SCO",2003,28,Female,2200,30842
"SCO",2003,29,Female,2150,31402
"SCO",2003,30,Female,2100,33698
"SCO",2003,31,Female,2050,36288
"SCO",2003,32,Female,2000,38207
"SCO",2003,33,Female,1950,38102
"SCO",2003,34,Female,1900,39696
"SCO",2003,35,Female,1850,40655
"SCO",2003,36,Female,1800,41039
"SCO",2003,37,Female,1750,41104
"SCO",2003,38,Female,1700,42230
"SCO",2003,39,Female,1650,42420
"SCO",2003,40,Female,1600,42174
"SCO",2003,41,Female,1550,40916
"SCO",2003,42,Female,1500,40450
"SCO",2003,43,Female,1450,39084
"SCO",2003,44,Female,1400,39004
"SCO",2003,45,Female,1350,38178
"SCO",2003,46,Female,1300,37085
"SCO",2003,47,Female,1250,35867
"SCO",2003,48,Female,1249,34584
"SCO",2003,49,Female,1248,34195
"SCO",2003,50,Female,1247,33534
"SCO",2003,51,Female,1246,32549
"SCO",2003,52,Female,1245,33292
"SCO",2003,53,Female,1244,33550
"SCO",2003,54,Female,1243,34574
"SCO",2003,55,Female,1242,35890
"SCO",2003,56,Female,1241,39128
"SCO",2003,57,Female,1240,30158
"SCO",2003,58,Female,1239,29141
"SCO",2003,59,Female,1238,30105
"SCO",2003,60,Female,1237,29711
"SCO",2003,61,Female,1236,27835
"SCO",2003,62,Female,1235,26561
"SCO",2003,63,Female,1234,27430
"SCO",2003,64,Female,1233,27272
"SCO",2003,65,Female,1232,26866
"SCO",2003,66,Female,1231,26439
"SCO",2003,67,Female,1230,26134
"SCO",2003,68,Female,1229,25574
"SCO",2003,69,Female,1228,24728
"SCO",2003,70,Female,1227,24039
"SCO",2003,71,Female,1226,24574
"SCO",2003,72,Female,1225,23893
"SCO",2003,73,Female,1224,23263
"SCO",2003,74,Female,1223,22226
"SCO",2003,75,Female,1222,20687
"SCO",2003,76,Female,1221,20119
"SCO",2003,77,Female,1220,20086
"SCO",2003,78,Female,1219,18725
"SCO",2003,79,Female,1218,17983
"SCO",2003,80,Female,1217,16652
"SCO",2003,81,Female,1216,16490
"SCO",2003,82,Female,1215,16643
"SCO",2003,83,Female,1214,16121
"SCO",2003,84,Female,1213,10351
"SCO",2003,85,Female,1212,9003
"SCO",2003,86,Female,1211,8543
"SCO",2003,87,Female,1210,8235
"SCO",2003,88,Female,1209,7534
"SCO",2003,89,Female,1208,6761
"SCO",2003,90 & over,Female,1207,21311
"SCO",2004,16,Female,1000,31782
"SCO",2004,17,Female,1100,31413
"SCO",2004,18,Female,1200,31611
"SCO",2004,19,Female,1300,33222
"SCO",2004,20,Female,1400,32195
"SCO",2004,21,Female,1350,32901
"SCO",2004,22,Female,1300,33762
"SCO",2004,23,Female,1250,34026
"SCO",2004,24,Female,1200,32933
"SCO",2004,25,Female,1150,30933
"SCO",2004,26,Female,1100,28973
"SCO",2004,27,Female,1050,28180
"SCO",2004,28,Female,1000,30319
"SCO",2004,29,Female,950,31122
"SCO",2004,30,Female,900,31579
"SCO",2004,31,Female,850,33856
"SCO",2004,32,Female,800,36547
"SCO",2004,33,Female,750,38498
"SCO",2004,34,Female,700,38296
"SCO",2004,35,Female,650,39830
"SCO",2004,36,Female,600,40799
"SCO",2004,37,Female,550,41155
"SCO",2004,38,Female,500,41211
"SCO",2004,39,Female,450,42362
"SCO",2004,40,Female,400,42496
"SCO",2004,41,Female,350,42262
"SCO",2004,42,Female,300,40966
"SCO",2004,43,Female,250,40477
"SCO",2004,44,Female,200,39069
"SCO",2004,45,Female,150,39044
"SCO",2004,46,Female,100,38140
"SCO",2004,47,Female,50,37144
"SCO",2004,48,Female,49,35891
"SCO",2004,49,Female,48,34601
"SCO",2004,50,Female,47,34236
"SCO",2004,51,Female,46,33625
"SCO",2004,52,Female,45,32534
"SCO",2004,53,Female,44,33280
"SCO",2004,54,Female,43,33544
"SCO",2004,55,Female,42,34622
"SCO",2004,56,Female,41,35893
"SCO",2004,57,Female,40,39127
"SCO",2004,58,Female,39,30068
"SCO",2004,59,Female,38,29085
"SCO",2004,60,Female,37,29948
"SCO",2004,61,Female,36,29653
"SCO",2004,62,Female,35,27719
"SCO",2004,63,Female,34,26386
"SCO",2004,64,Female,33,27225
"SCO",2004,65,Female,32,27027
"SCO",2004,66,Female,31,26574
"SCO",2004,67,Female,30,26152
"SCO",2004,68,Female,29,25741
"SCO",2004,69,Female,28,25181
"SCO",2004,70,Female,27,24321
"SCO",2004,71,Female,26,23495
"SCO",2004,72,Female,25,23983
